GalT,GalTRabA,GalTRabB,GalTRabC,GalTRabD,GalTRabE,L1,L1RabA,L1RabB,L1RabC,L1RabD,L1RabE,ProC,ProCRabA,ProCRabB,ProCRabC,ProCRabD,ProCRabE,TfR,TfRRabA,TfRRabB,TfRRabC,TfRRabD,TfRRabE,albumin,albuminRabA,albuminRabB,albuminRabC,albuminRabD,albuminRabE,chol,cholRabA,cholRabB,cholRabC,cholRabD,cholRabE,lipid,lipidRabA,lipidRabB,lipidRabC,lipidRabD,lipidRabE,membraneMarker,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,mvb,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,p75,p75RabA,p75RabB,p75RabC,p75RabD,p75RabE,proton,protonRabA,protonRabB,protonRabC,protonRabD,protonRabE,solubleMarker,solubleMarkerRabA,solubleMarkerRabB,solubleMarkerRabC,solubleMarkerRabD,solubleMarkerRabE,
3133.94,75327.17,732136.85,79286.26,88272.35,27153.08,260959.12,97042.93,73197.27,65660.04,218987.02,289463.27,6.702064328E7,0.0,0.0,0.0,0.0,0.0,405815.47,52150.63,37839.99,53465.15,150342.69,305695.72,2.555281558E7,7168671.98,6501650.96,6205191.57,8534338.77,1.305797441E7,97725.39,210460.88,181859.58,166368.5,85517.35,263377.94,124069.65,206041.71,176905.76,165708.03,62041.1,270543.41,0.0,0.0,0.02,0.01,0.02,0.95,0.0,0.0,0.0,0.0,0.0,0.0,347134.17,71934.7,50866.04,57776.96,180273.16,297324.62,17495.59,3498.57,3607.47,3727.47,3376.49,10295.54,1.0,0.0,0.0,0.0,0.0,0.0,
3135.34,57625.29,735121.45,65898.57,95695.91,47833.09,262833.63,92830.98,75659.83,74328.63,218111.8,281544.77,6.702064328E7,0.0,0.0,0.0,0.0,0.0,407633.65,49181.82,41904.88,59433.97,150123.45,297031.88,2.55862343E7,7086557.59,6149001.96,6337903.41,8596498.23,1.326444778E7,99135.15,206144.83,180499.89,165519.83,90104.92,263905.03,125604.24,199282.75,176517.96,164344.63,68373.76,271186.3,0.0,0.0,0.02,0.01,0.02,0.95,0.0,0.0,0.0,0.0,0.0,0.0,349123.06,69032.36,54401.2,65491.73,179510.21,287751.08,17551.46,3453.56,3425.92,3808.41,3423.44,10394.21,1.0,0.0,0.0,0.0,0.0,0.0,
3135.34,68514.77,800110.58,20524.19,92527.18,20497.59,262833.63,91020.56,79428.09,72653.18,216735.74,282638.45,6.702064328E7,0.0,0.0,0.0,0.0,0.0,407633.65,48557.97,40567.82,61730.09,149158.91,297661.21,2.55862343E7,6560775.33,6403037.89,6608360.76,8761270.75,1.310096424E7,99135.15,191686.84,186682.67,164452.84,97008.59,266343.57,125604.24,181999.96,186947.69,163755.61,74187.57,272814.58,0.0,0.0,0.02,0.01,0.02,0.95,0.0,0.0,0.0,0.0,0.0,0.0,349123.06,67025.53,52597.72,67867.64,178109.22,290586.47,17579.39,3273.31,3505.13,4033.95,3496.91,10196.24,1.0,0.0,0.0,0.0,0.0,0.0,
3136.39,62291.66,814201.12,20398.78,90097.85,15183.86,264224.68,91897.71,80524.51,47600.09,216114.77,304947.89,6.702064328E7,0.0,0.0,0.0,0.0,0.0,408982.89,50059.14,42540.77,29852.68,147271.88,326602.28,2.56046147E7,6679646.53,6421576.01,6491919.68,8539694.37,1.328319199E7,100181.31,205920.6,188195.0,164270.74,79410.26,267331.74,126743.03,197810.27,186762.61,164534.29,55480.84,273978.61,0.0,0.0,0.02,0.01,0.02,0.95,0.0,0.0,0.0,0.0,0.0,0.0,350598.98,67883.19,55400.9,37216.4,177442.39,316767.79,17610.12,3357.06,3526.05,3942.49,3391.95,10288.0,1.0,0.0,0.0,0.0,0.0,0.0,
3139.89,67115.06,777698.96,30473.88,116145.72,10736.14,270302.98,90663.0,80701.5,48598.7,209928.58,305114.88,6.702064328E7,0.0,0.0,0.0,0.0,0.0,415249.07,47993.36,43816.14,30070.24,142512.01,325668.83,2.58467708E7,6677141.61,6394200.72,6626696.06,8548133.17,1.292770093E7,105755.11,202616.06,185499.5,161392.49,86028.17,264018.33,132847.26,194737.8,183674.53,160434.29,63151.99,270463.77,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,356841.76,65768.46,57635.01,37838.75,171348.46,315877.21,17829.97,3349.22,3484.91,4038.89,3465.61,10166.92,1.0,0.0,0.0,0.0,0.0,0.0,
3139.89,92299.94,694550.4,67931.04,92098.64,55289.74,270302.98,89611.24,82781.47,51197.91,209214.3,302201.74,6.702064328E7,0.0,0.0,0.0,0.0,0.0,415249.07,49120.47,46808.49,29034.41,140239.47,324857.74,2.58467708E7,6722535.68,5997958.24,6752038.11,8334220.85,1.33671196E7,105755.11,216649.42,170284.43,164000.8,80131.54,268488.35,132847.26,208046.98,168176.0,163233.48,56763.4,276242.52,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,356841.76,65933.35,59999.87,36883.82,171110.66,314540.19,17829.97,3389.47,3289.96,4123.28,3354.58,10348.25,1.0,0.0,0.0,0.0,0.0,0.0,
3139.89,48089.66,618285.52,184961.95,83859.26,66973.36,272300.31,89154.79,76478.36,61288.9,209530.71,296556.57,6.702064328E7,0.0,0.0,0.0,0.0,0.0,417579.67,46746.32,45131.17,35726.7,140178.44,319947.35,2.587547156E7,6764164.36,5972716.31,6654275.9,8338481.31,1.341553383E7,107328.34,215373.99,172395.82,163876.01,76920.12,269415.37,134412.85,206783.83,168154.0,164411.92,54468.81,277078.23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,359128.78,65789.88,57457.27,44112.61,170265.58,308555.52,17848.71,3405.73,3344.72,4017.27,3357.81,10380.0,1.0,0.0,0.0,0.0,0.0,0.0,
3139.89,55833.04,800859.83,48688.23,80821.13,15967.53,272300.31,91553.67,65104.42,57111.7,210228.05,309011.51,6.702064328E7,0.0,0.0,0.0,0.0,0.0,417579.67,49405.7,38964.39,30400.08,140871.84,328087.97,2.587547156E7,6681265.09,6043889.7,6878405.58,8318944.94,1.32226664E7,107328.34,218610.96,175208.3,163686.35,70056.93,270418.77,134412.85,209799.83,171943.97,164196.94,46440.5,278515.56,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,359128.78,67538.29,48639.46,40364.44,171000.41,318638.27,17848.71,3368.36,3393.39,4173.33,3346.36,10224.11,1.0,0.0,0.0,0.0,0.0,0.0,
3139.89,53271.23,753923.81,78967.57,84453.85,31553.31,274297.64,85525.63,64166.86,64161.79,209603.39,307554.34,6.702064328E7,0.0,0.0,0.0,0.0,0.0,419910.27,44877.75,38733.16,41180.06,140505.78,320102.62,2.590417232E7,6651325.26,6112824.99,6706773.24,8349168.09,1.329637938E7,108901.57,209598.55,176191.37,164352.0,77826.88,268439.28,135978.45,202115.69,173419.91,164484.43,52403.23,276907.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,361415.8,62135.71,48342.85,48537.89,170093.8,314783.61,17867.46,3367.26,3438.03,4072.15,3364.83,10263.27,1.0,0.0,0.0,0.0,0.0,0.0,
3146.31,65702.82,721288.34,86309.15,87749.99,41113.03,274850.49,84760.34,67003.26,65067.47,207956.21,305671.88,6.702064328E7,0.0,0.0,0.0,0.0,0.0,420444.87,44918.93,41600.73,42657.61,138679.31,317008.21,2.591345063E7,6654400.22,6253698.85,6823498.72,8073972.9,1.330162195E7,109424.3,210004.62,176032.15,167192.5,73417.52,269238.55,136557.3,205830.32,172114.76,167559.82,46421.39,276826.07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,361940.89,61477.5,51081.97,49476.85,168222.84,313109.6,17897.31,3412.23,3463.83,4082.07,3280.71,10266.7,1.0,0.0,0.0,0.0,0.0,0.0,
3146.31,62581.22,756675.83,76775.12,85874.26,20256.91,274850.49,85565.9,56234.32,69198.92,207292.59,312167.43,6.702064328E7,0.0,0.0,0.0,0.0,0.0,420444.87,41822.47,34289.97,48017.71,138216.49,322518.13,2.591345063E7,6552751.71,6389197.53,6837393.47,8075550.52,1.32522994E7,109424.3,213506.49,175082.98,167611.32,70518.25,269166.32,136557.3,210872.55,170284.57,167893.11,42873.85,276828.27,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,361940.89,58943.73,43375.79,54494.83,167697.48,318856.93,17897.31,3346.18,3554.02,4082.59,3289.49,10233.27,1.0,0.0,0.0,0.0,0.0,0.0,
3157.02,73802.0,713840.93,95902.05,92174.14,26433.51,275457.76,86109.71,58141.29,72886.42,204489.47,308224.99,6.702064328E7,0.0,0.0,0.0,0.0,0.0,421025.94,44350.49,33770.48,53833.89,135275.01,317053.84,2.592403642E7,6509042.29,6395854.19,6659560.86,8089077.94,1.344307158E7,110018.56,207071.08,173540.76,169482.14,72447.78,272749.34,137208.13,201470.41,169794.51,170023.27,46088.11,280725.23,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,362515.87,60760.76,43500.64,58716.35,165323.18,314492.85,17920.57,3316.62,3571.06,3977.2,3327.67,10312.99,1.0,0.0,0.0,0.0,0.0,0.0,
3158.26,81139.73,683474.78,87041.16,114588.97,35906.75,276097.5,86112.36,59033.15,64266.74,204062.35,315737.55,6.702064328E7,0.0,0.0,0.0,0.0,0.0,421546.63,44877.68,39175.46,43979.94,135469.87,320260.06,2.593205694E7,6569796.49,6280484.1,7045408.97,8027755.24,1.316514153E7,110586.98,203946.47,172788.72,164494.05,77661.72,275831.71,137816.53,198204.14,168620.08,165380.48,52253.22,283035.2,0.0,0.02,0.52,0.02,0.03,0.41,0.0,0.0,0.0,0.0,0.0,0.0,363041.7,61527.58,43799.81,53712.06,164892.19,318336.3,17930.07,3372.2,3527.95,4478.16,3308.57,9818.67,1.0,0.0,0.0,0.0,0.0,0.0,
3158.26,45233.65,728364.54,91112.38,104493.3,32947.52,276097.5,82386.47,61586.49,49415.83,202029.41,333793.95,6.702064328E7,0.0,0.0,0.0,0.0,0.0,421546.63,42598.99,35333.47,28438.7,134274.39,343117.47,2.593205694E7,6544023.49,6196209.31,6280846.95,7993002.34,1.407450424E7,110586.98,206347.53,172112.62,165954.28,72901.13,277407.12,137816.53,198221.63,172248.13,167363.31,44671.21,284988.84,0.0,0.03,0.25,0.04,0.04,0.64,0.0,0.0,0.0,0.0,0.0,0.0,363041.7,58646.85,44365.33,38343.69,162895.59,338016.49,17930.07,3329.27,3469.41,3832.3,3317.52,10557.04,1.0,0.0,0.0,0.0,0.0,0.0,
3159.14,49838.89,801672.23,35533.55,97654.93,17450.91,277331.97,82167.29,62739.19,51291.52,200222.17,331557.51,6.702064328E7,0.0,0.0,0.0,0.0,0.0,422794.04,42371.08,30142.66,27676.47,132280.7,350044.69,2.595021601E7,6550376.73,6225849.31,6435815.55,7906650.95,1.395173473E7,111678.9,207733.04,174200.3,166435.08,68899.03,276363.29,139030.82,202577.36,171205.83,167081.32,41502.85,283911.48,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,364261.81,58801.83,44577.32,35892.46,161203.03,340573.2,17946.21,3342.18,3469.17,3915.65,3287.63,10490.91,1.0,0.0,0.0,0.0,0.0,0.0,
3159.14,101384.73,777564.51,17623.34,98187.45,7390.47,278796.67,80918.27,64311.46,49126.49,198271.62,333885.13,6.702064328E7,0.0,0.0,0.0,0.0,0.0,424503.15,41478.0,30832.26,25891.48,131841.11,350763.65,2.597071656E7,6500763.95,6331892.16,6381402.62,7878979.77,1.395688823E7,112832.6,196585.14,176522.99,166104.44,79381.03,273883.44,140178.92,193146.85,172662.57,166717.73,51494.7,281108.88,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,365938.96,58732.3,45153.08,34069.43,160713.84,340702.05,17959.6,3335.32,3499.22,3887.18,3281.55,10502.28,1.0,0.0,0.0,0.0,0.0,0.0,
3159.14,107070.28,722095.86,28224.69,134466.64,10293.03,278796.67,77097.32,67704.34,50531.62,197465.06,333714.65,6.702064328E7,0.0,0.0,0.0,0.0,0.0,424503.15,38681.86,33155.67,26580.19,131767.04,350621.74,2.597071656E7,6571790.92,6188558.68,6181866.18,8133211.73,1.397449921E7,112832.6,178408.56,174313.58,166231.12,98332.12,275191.67,140178.92,178285.7,169666.51,166002.39,68921.92,282254.21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,365938.96,55893.08,47312.13,34150.88,160825.33,341189.28,17959.6,3444.35,3396.9,3713.6,3441.74,10508.94,1.0,0.0,0.0,0.0,0.0,0.0,
3159.14,127529.67,708123.85,39001.45,112084.76,15410.77,278796.67,76983.19,70891.03,55604.59,197566.08,325468.08,6.702064328E7,0.0,0.0,0.0,0.0,0.0,424503.15,39212.59,35486.47,29544.76,132005.68,344557.0,2.597071656E7,6504762.54,6190789.27,6180726.34,8008356.03,1.416529255E7,112832.6,176088.37,179143.61,179809.34,74151.17,283284.55,140178.92,176698.9,173258.46,177954.66,47526.22,289692.48,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,365938.96,55675.37,50361.12,36724.65,160973.7,335635.85,17959.6,3436.87,3359.99,3728.19,3372.56,10607.93,1.0,0.0,0.0,0.0,0.0,0.0,
3162.71,100048.62,736077.27,44442.08,87843.2,33735.77,286762.69,77344.82,72020.79,63104.05,196917.53,309159.77,6.702064328E7,0.0,0.0,0.0,0.0,0.0,432843.14,41589.94,37762.64,36740.31,132257.93,324115.69,2.609999063E7,6255102.64,6444135.24,6165508.59,7852136.13,1.420377004E7,119707.7,171409.35,186071.09,179659.45,70989.8,277472.27,147516.01,174437.47,178588.13,176937.81,44969.17,282861.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,373912.91,57678.08,52542.71,44471.45,161140.12,315564.37,18076.27,3336.98,3486.1,3697.14,3311.74,10673.58,1.0,0.0,0.0,0.0,0.0,0.0,
8791.54,33859.63,841883.95,27049.19,86864.02,6861.31,294723.6,78354.24,71920.3,51758.39,195882.29,312670.82,6.702064328E7,0.0,0.0,0.0,0.0,0.0,440868.67,42196.17,33320.65,30041.74,130577.38,328305.03,2.62589751E7,6435020.73,6433385.25,6203524.63,7530770.39,1.415896719E7,128311.54,172643.46,184798.79,179732.67,67348.21,272474.97,156875.18,175785.93,176910.99,177150.28,41116.37,277470.91,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,381877.7,58604.82,46698.04,37245.27,160188.47,320695.36,18215.84,3430.54,3495.38,3717.19,3135.77,10726.65,1.0,0.0,0.0,0.0,0.0,0.0,
8791.54,64914.99,750900.63,60200.74,91150.87,29350.87,297507.8,76379.39,75110.15,59776.06,196198.11,300338.14,6.702064328E7,0.0,0.0,0.0,0.0,0.0,444117.43,41177.25,38189.67,38177.68,131419.38,312228.23,2.630622266E7,6239130.1,6245853.71,6281430.88,7583355.11,1.436465081E7,130504.56,173626.47,185088.88,171757.82,76488.1,267843.82,159057.55,178947.62,175094.8,168679.54,50411.34,273118.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,385065.71,57598.32,49991.63,45230.63,160291.07,307132.29,18249.87,3345.06,3374.0,3748.55,3184.98,10852.95,1.0,0.0,0.0,0.0,0.0,0.0,
8791.54,40631.86,827540.46,23124.65,78346.55,26874.59,297507.8,69350.48,77840.35,60732.42,196957.08,302921.52,6.702064328E7,0.0,0.0,0.0,0.0,0.0,444117.43,37440.83,37907.41,41133.32,128360.89,316349.76,2.630622266E7,6420384.69,6115741.48,6392461.62,7401121.64,1.438471118E7,130504.56,177739.84,186265.35,176654.48,63132.54,271012.88,159057.55,186714.26,177515.14,172787.69,34065.19,275169.82,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,385065.71,51152.69,51718.09,45341.93,162172.79,309858.44,18249.87,3446.46,3307.08,3796.14,3105.7,10850.17,1.0,0.0,0.0,0.0,0.0,0.0,
8791.54,85385.5,773621.16,24529.08,108839.54,4142.82,297507.8,71334.74,67380.41,62125.69,194872.1,312088.92,6.702064328E7,0.0,0.0,0.0,0.0,0.0,444117.43,33406.8,31586.23,39562.95,127040.33,329595.92,2.630622266E7,6393028.98,6059806.37,6173631.3,7547326.33,1.454062764E7,130504.56,169632.71,181159.57,175311.95,74032.78,274668.07,159057.55,177305.74,172627.83,170960.05,46403.03,278955.45,0.0,0.0,0.3,0.05,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,385065.71,47260.92,43209.78,47639.8,160485.81,321647.64,18262.34,3417.11,3276.11,3663.24,3206.49,10942.58,1.0,0.0,0.0,0.0,0.0,0.0,
8832.59,99685.48,732493.08,30041.42,126943.53,7313.54,300219.74,74357.94,67647.85,48681.67,192367.42,322035.03,6.702064328E7,0.0,0.0,0.0,0.0,0.0,448063.22,34725.34,30052.69,29678.34,125948.29,336841.77,2.635476345E7,6301586.13,6110903.46,6362487.58,7647083.11,1.424381954E7,132562.7,174668.24,175206.32,174747.09,75237.16,272888.14,161065.35,186365.4,165920.2,170593.47,44240.97,277124.27,0.0,0.0,0.03,0.1,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,387837.09,49878.75,43381.84,36248.86,158471.97,329491.14,18295.64,3376.32,3274.34,3798.74,3271.27,10784.87,1.0,0.0,0.0,0.0,0.0,0.0,
9047.37,139981.38,731345.42,31424.76,77330.6,16180.12,302451.41,75150.08,71018.95,49904.43,187694.37,319090.41,6.702064328E7,0.0,0.0,0.0,0.0,0.0,450597.35,36066.85,31953.37,31838.08,122055.97,332798.03,2.639384369E7,6599492.9,6178551.22,6289393.5,7277696.52,1.428166545E7,134527.2,183573.38,186366.2,176862.04,52687.9,271292.94,163081.34,193328.87,174174.21,173699.57,25480.07,275545.6,0.0,0.0,0.03,0.1,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,390303.27,50841.98,46219.54,38066.94,154146.95,325730.97,18331.84,3512.02,3315.17,3737.73,3113.07,10827.54,1.0,0.0,0.0,0.0,0.0,0.0,
9047.37,99781.68,747815.72,39515.94,97514.11,11634.84,302451.41,73192.13,71950.44,51683.98,186980.65,319051.05,6.702064328E7,0.0,0.0,0.0,0.0,0.0,450597.35,35475.77,32487.58,32557.07,121497.83,332694.04,2.639384369E7,6475148.94,6093700.47,6326497.32,7420056.5,1.431139635E7,134527.2,179441.51,182581.91,175992.95,60505.91,272260.18,163081.34,187860.76,170281.1,173289.4,34525.05,276272.01,0.0,0.0,0.03,0.1,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,390303.27,50346.85,47457.23,39165.04,152161.37,325875.89,18350.6,3439.86,3272.9,3753.16,3202.13,10837.49,1.0,0.0,0.0,0.0,0.0,0.0,
9047.48,110404.35,738327.48,46638.72,88685.46,12206.16,304172.2,72953.29,69862.73,49060.69,186595.05,322665.7,6.702064328E7,0.0,0.0,0.0,0.0,0.0,452629.12,35220.22,31020.78,30163.34,121673.34,334602.85,2.642084812E7,6587461.88,6085951.85,6256414.18,7330356.64,1.43396106E7,135894.11,171867.09,193135.33,174219.6,57471.1,272722.42,164443.38,180307.91,179857.15,171748.44,32466.08,276486.68,0.0,0.0,0.03,0.1,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,392272.22,49817.74,46168.73,36719.23,151800.77,328530.97,18373.55,3520.02,3256.03,3725.93,3161.94,10841.63,1.0,0.0,0.0,0.0,0.0,0.0,
9047.48,34007.65,843078.76,34019.59,73258.55,11897.63,304172.2,74709.53,70697.03,67380.28,185993.72,302356.89,6.702064328E7,0.0,0.0,0.0,0.0,0.0,452629.12,37796.36,33284.28,51072.24,120542.39,309985.27,2.642084812E7,6647633.3,6051628.44,6591699.64,7277328.45,1.403150531E7,135894.11,174364.19,191677.78,171118.28,52910.52,279344.76,164443.38,178938.3,187005.98,166667.81,24154.82,284099.36,0.0,0.01,0.01,0.24,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,392272.22,52840.24,47872.4,55990.09,150672.43,305662.26,18373.55,3567.53,3256.09,3982.35,3134.67,10564.91,1.0,0.0,0.0,0.0,0.0,0.0,
9214.01,57356.86,820660.42,31286.83,75359.0,11432.54,312253.07,73942.96,69775.47,50856.1,185523.46,312958.59,6.702064328E7,0.0,0.0,0.0,0.0,0.0,458737.36,38172.03,33813.23,29645.35,120012.53,324929.14,2.655861236E7,6402826.35,6360513.32,6108027.66,7447350.66,1.414331293E7,140935.44,168961.21,189107.7,172060.61,59177.23,275067.46,169662.81,173667.14,182410.51,168292.09,31672.41,279604.69,0.0,0.01,0.02,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,398540.16,52816.44,48362.79,37250.32,149785.14,318554.8,18467.47,3440.87,3438.21,3667.47,3233.47,10725.53,1.0,0.0,0.0,0.0,0.0,0.0,
9214.01,69218.37,705814.88,92142.49,72878.32,56041.58,312253.07,75149.62,77788.22,78031.43,182251.38,279835.93,6.702064328E7,0.0,0.0,0.0,0.0,0.0,458737.36,42020.92,45908.75,59198.17,119302.12,280142.32,2.655861236E7,6154192.47,6517856.83,7060806.36,7382320.28,1.334685499E7,140935.44,178670.65,182851.28,170860.52,55063.68,276928.08,169662.81,182303.07,177287.32,167783.65,27375.42,280897.38,0.0,0.03,0.09,0.22,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,398540.16,55058.59,58289.32,67131.45,147739.93,278550.19,18467.47,3375.1,3623.01,4237.82,3186.48,10083.14,1.0,0.0,0.0,0.0,0.0,0.0,
9214.01,64089.64,685677.52,116395.72,74022.16,55910.6,312253.07,81199.06,76206.34,91676.05,181808.41,262166.72,6.702064328E7,0.0,0.0,0.0,0.0,0.0,458737.36,49143.91,44998.8,73584.33,118981.04,259864.21,2.655861236E7,6246607.07,6542849.46,7146428.46,7480279.92,1.304586601E7,140935.44,175750.69,182602.27,170185.33,51926.64,283909.28,169662.81,180725.96,175669.76,165959.73,26080.42,287210.97,0.0,0.03,0.09,0.22,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,398540.16,61534.02,57341.63,81219.19,147326.98,259347.67,18467.47,3645.34,3677.42,4455.32,3227.89,9499.57,1.0,0.0,0.0,0.0,0.0,0.0,
9214.01,97988.96,724245.95,42658.61,73722.87,57479.25,312253.07,81402.05,78090.71,90991.65,180587.85,261984.32,6.702064328E7,0.0,0.0,0.0,0.0,0.0,458737.36,49594.19,46600.83,73138.04,117985.41,259253.82,2.655861236E7,6167201.8,6706079.56,7074851.07,7491370.41,1.302252807E7,140935.44,177484.28,183229.24,170232.62,49525.24,283902.83,169662.81,181729.81,176392.84,165931.06,24314.8,287278.33,0.0,0.03,0.09,0.22,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,398540.16,62043.43,59086.57,80686.82,146120.1,258832.56,18467.47,3604.82,3744.11,4416.3,3245.99,9494.32,1.0,0.0,0.0,0.0,0.0,0.0,
9214.15,88905.76,777799.04,36554.6,83676.77,9159.34,496023.32,60641.4,58772.47,53740.08,178665.73,157466.65,6.702064328E7,0.0,0.0,0.0,0.0,0.0,638432.68,29711.1,27656.94,36591.25,116628.15,156289.52,3.509174229E7,5866495.42,6303373.57,4993065.96,7455066.5,7310899.54,320224.0,176644.8,180606.5,124655.85,52162.0,151016.5,347388.52,179348.93,173147.0,120798.86,29103.84,155522.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581150.36,41831.19,39773.07,43647.08,144395.51,154512.44,24032.65,3331.21,3477.99,4503.6,3254.53,9938.21,1.0,0.0,0.0,0.0,0.0,0.0,
9214.15,69727.13,787765.07,42917.16,85777.73,9908.41,496023.32,63018.55,57903.92,33258.96,174813.57,180291.33,6.702064328E7,0.0,0.0,0.0,0.0,0.0,638432.68,31414.59,26619.07,18003.49,113700.49,177139.33,3.509174229E7,5817888.02,6204436.32,4565001.07,7481876.05,7859699.52,320224.0,169131.94,177631.21,124420.7,62567.51,151334.29,347388.52,166586.21,177237.12,120868.67,37575.68,155653.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581150.36,43986.51,39387.91,23820.43,140828.87,176135.57,24032.65,3263.12,3427.4,4156.25,3318.78,10339.99,1.0,0.0,0.0,0.0,0.0,0.0,
9214.15,79770.78,778699.2,30099.18,97617.94,9908.4,496023.32,66212.76,58410.05,35249.66,169760.05,179653.81,6.702064328E7,0.0,0.0,0.0,0.0,0.0,638432.68,33703.9,27166.85,19149.28,110523.27,176333.67,3.509174229E7,6152178.58,6055858.71,4673501.13,7237430.89,7809931.68,320224.0,180877.78,177110.5,124752.24,50879.24,151465.89,347388.52,181857.03,169540.59,120995.49,29755.65,155772.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581150.36,46673.04,39867.89,25381.91,136906.87,175329.58,24032.65,3417.37,3361.64,4154.9,3275.97,10295.67,1.0,0.0,0.0,0.0,0.0,0.0,
9214.15,74880.89,784499.51,39443.75,86184.62,11086.73,496023.32,67276.46,59805.13,42419.71,168245.32,171539.71,6.702064328E7,0.0,0.0,0.0,0.0,0.0,638432.68,34462.4,28595.44,26077.81,109417.0,168324.31,3.509174229E7,6342376.17,5931116.76,5085145.16,7162506.69,7407756.2,320224.0,176499.47,181554.68,126208.0,48095.03,152728.48,347388.52,179535.59,174143.55,122450.94,25030.78,156760.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581150.36,47728.23,41078.4,32896.64,135647.76,166808.25,24032.65,3552.92,3303.07,4476.35,3240.39,9932.82,1.0,0.0,0.0,0.0,0.0,0.0,
9214.15,81570.23,788432.25,37564.3,75806.47,12722.25,499355.4,67273.98,58508.47,37149.52,167885.1,175137.19,6.702064328E7,0.0,0.0,0.0,0.0,0.0,641540.79,34780.79,28210.46,20522.08,109132.64,171122.88,3.514040561E7,6349532.9,5928985.14,4717369.37,7137434.9,7746915.35,322812.24,176227.89,182380.24,126244.95,45735.37,151908.96,350098.58,178955.58,175652.98,122090.49,22807.68,155704.34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584370.25,47915.35,40335.32,27503.79,135303.06,169881.87,24071.21,3579.57,3362.3,4116.93,3235.83,10210.91,1.0,0.0,0.0,0.0,0.0,0.0,
9214.15,125206.25,694127.95,79489.22,81356.38,15915.71,499355.4,65186.03,56438.59,40423.05,167240.15,176666.43,6.702064328E7,0.0,0.0,0.0,0.0,0.0,641540.79,34312.61,26817.55,19898.64,108506.46,174233.59,3.514040561E7,6270989.19,5745289.14,5044872.39,7133968.65,7685118.29,322812.24,173703.51,177336.84,131336.41,47974.92,152145.73,350098.58,174643.57,172072.22,126627.43,25584.71,156283.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584370.25,47184.72,38905.23,26284.65,134351.5,174213.3,24071.21,3547.89,3292.35,4202.51,3249.66,10213.12,1.0,0.0,0.0,0.0,0.0,0.0,
